,cases,municipality,state
203,142,LK Vorpommern-Greifswald,Mecklenburg-Vorpommern
204,45,LK Vorpommern-Rügen,Mecklenburg-Vorpommern
205,40,SK Rostock,Mecklenburg-Vorpommern
206,17,SK Schwerin,Mecklenburg-Vorpommern
207,70,LK Ammerland,Niedersachsen
208,2,LK Celle,Niedersachsen
209,92,LK Cloppenburg,Niedersachsen
210,39,LK Cuxhaven,Niedersachsen
211,34,LK Diepholz,Niedersachsen
212,100,LK Emsland,Niedersachsen
213,2,LK Friesland,Niedersachsen
214,39,LK Gifhorn,Niedersachsen
215,25,LK Goslar,Niedersachsen
216,22,LK Göttingen,Niedersachsen
217,39,LK Grafschaft Bentheim,Niedersachsen
218,48,LK Hameln-Pyrmont,Niedersachsen
219,33,LK Harburg,Niedersachsen
220,34,LK Heidekreis,Niedersachsen
221,7,LK Helmstedt,Niedersachsen
222,59,LK Hildesheim,Niedersachsen
223,23,LK Leer,Niedersachsen
224,12,LK Lüchow-Dannenberg,Niedersachsen
225,25,LK Lüneburg,Niedersachsen
226,23,LK Nienburg (Weser),Niedersachsen
227,53,LK Northeim,Niedersachsen
228,28,LK Oldenburg,Niedersachsen
229,99,LK Osnabrück,Niedersachsen
230,13,LK Osterholz,Niedersachsen
231,103,LK Peine,Niedersachsen
232,35,LK Rotenburg (Wümme),Niedersachsen
233,29,LK Schaumburg,Niedersachsen
234,26,LK Uelzen,Niedersachsen
235,95,LK Vechta,Niedersachsen
236,72,LK Verden,Niedersachsen
237,30,LK Wesermarsch,Niedersachsen
238,11,LK Wittmund,Niedersachsen
239,18,LK Wolfenbüttel,Niedersachsen
240,229,Region Hannover,Niedersachsen
241,78,SK Braunschweig,Niedersachsen
242,73,SK Delmenhorst,Niedersachsen
243,28,SK Emden,Niedersachsen
244,103,SK Oldenburg,Niedersachsen
245,64,SK Osnabrück,Niedersachsen
246,81,SK Salzgitter,Niedersachsen
247,13,SK Wilhelmshaven,Niedersachsen
248,50,SK Wolfsburg,Niedersachsen
249,122,LK Borken,Nordrhein-Westfalen
250,34,LK Coesfeld,Nordrhein-Westfalen
251,93,LK Düren,Nordrhein-Westfalen
252,102,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen
253,134,LK Euskirchen,Nordrhein-Westfalen
254,148,LK Gütersloh,Nordrhein-Westfalen
255,118,LK Heinsberg,Nordrhein-Westfalen
256,89,LK Herford,Nordrhein-Westfalen
257,76,LK Hochsauerlandkreis,Nordrhein-Westfalen
258,30,LK Höxter,Nordrhein-Westfalen
259,83,LK Kleve,Nordrhein-Westfalen
260,116,LK Lippe,Nordrhein-Westfalen
261,132,LK Märkischer Kreis,Nordrhein-Westfalen
262,235,LK Mettmann,Nordrhein-Westfalen
263,83,LK Minden-Lübbecke,Nordrhein-Westfalen
264,127,LK Oberbergischer Kreis,Nordrhein-Westfalen
265,54,LK Olpe,Nordrhein-Westfalen
266,130,LK Paderborn,Nordrhein-Westfalen
267,297,LK Recklinghausen,Nordrhein-Westfalen
268,134,LK Rhein-Erft-Kreis,Nordrhein-Westfalen
269,76,LK Rheinisch-Bergischer Kreis,Nordrhein-Westfalen
270,128,LK Rhein-Kreis Neuss,Nordrhein-Westfalen
271,224,LK Rhein-Sieg-Kreis,Nordrhein-Westfalen
272,41,LK Siegen-Wittgenstein,Nordrhein-Westfalen
273,94,LK Soest,Nordrhein-Westfalen
274,84,LK Steinfurt,Nordrhein-Westfalen
275,188,LK Unna,Nordrhein-Westfalen
276,76,LK Viersen,Nordrhein-Westfalen
277,106,LK Warendorf,Nordrhein-Westfalen
278,348,LK Wesel,Nordrhein-Westfalen
279,209,SK Bielefeld,Nordrhein-Westfalen
280,106,SK Bochum,Nordrhein-Westfalen
281,155,SK Bonn,Nordrhein-Westfalen
282,39,SK Bottrop,Nordrhein-Westfalen
283,202,SK Dortmund,Nordrhein-Westfalen
284,211,SK Duisburg,Nordrhein-Westfalen
285,202,SK Düsseldorf,Nordrhein-Westfalen
286,163,SK Essen,Nordrhein-Westfalen
287,134,SK Gelsenkirchen,Nordrhein-Westfalen
288,90,SK Hagen,Nordrhein-Westfalen
289,71,SK Hamm,Nordrhein-Westfalen
290,110,SK Herne,Nordrhein-Westfalen
291,546,SK Köln,Nordrhein-Westfalen
292,92,SK Krefeld,Nordrhein-Westfalen
293,67,SK Leverkusen,Nordrhein-Westfalen
294,64,SK Mönchengladbach,Nordrhein-Westfalen
295,75,SK Mülheim a.d.Ruhr,Nordrhein-Westfalen
296,74,SK Münster,Nordrhein-Westfalen
297,110,SK Oberhausen,Nordrhein-Westfalen
298,75,SK Remscheid,Nordrhein-Westfalen
299,48,SK Solingen,Nordrhein-Westfalen
300,212,SK Wuppertal,Nordrhein-Westfalen
301,183,StadtRegion Aachen,Nordrhein-Westfalen
302,34,LK Ahrweiler,Rheinland-Pfalz
303,24,LK Altenkirchen,Rheinland-Pfalz
304,29,LK Alzey-Worms,Rheinland-Pfalz
305,39,LK Bad Dürkheim,Rheinland-Pfalz
306,37,LK Bad Kreuznach,Rheinland-Pfalz
307,32,LK Bernkastel-Wittlich,Rheinland-Pfalz
308,18,LK Birkenfeld,Rheinland-Pfalz
309,23,LK Bitburg-Prüm,Rheinland-Pfalz
310,9,LK Cochem-Zell,Rheinland-Pfalz
311,53,LK Donnersbergkreis,Rheinland-Pfalz
312,43,LK Germersheim,Rheinland-Pfalz
313,25,LK Kaiserslautern,Rheinland-Pfalz
314,17,LK Kusel,Rheinland-Pfalz
315,54,LK Mainz-Bingen,Rheinland-Pfalz
316,70,LK Mayen-Koblenz,Rheinland-Pfalz
317,86,LK Neuwied,Rheinland-Pfalz
318,26,LK Rhein-Hunsrück-Kreis,Rheinland-Pfalz
319,27,LK Rhein-Lahn-Kreis,Rheinland-Pfalz
320,59,LK Rhein-Pfalz-Kreis,Rheinland-Pfalz
321,26,LK Südliche Weinstraße,Rheinland-Pfalz
322,12,LK Südwestpfalz,Rheinland-Pfalz
323,25,LK Trier-Saarburg,Rheinland-Pfalz
324,9,LK Vulkaneifel,Rheinland-Pfalz
325,23,LK Westerwaldkreis,Rheinland-Pfalz
326,20,SK Frankenthal,Rheinland-Pfalz
327,28,SK Kaiserslautern,Rheinland-Pfalz
328,13,SK Koblenz,Rheinland-Pfalz
329,18,SK Landau i.d.Pfalz,Rheinland-Pfalz
330,102,SK Ludwigshafen,Rheinland-Pfalz
331,78,SK Mainz,Rheinland-Pfalz
332,7,SK Neustadt a.d.Weinstraße,Rheinland-Pfalz
333,11,SK Pirmasens,Rheinland-Pfalz
334,18,SK Speyer,Rheinland-Pfalz
335,12,SK Trier,Rheinland-Pfalz
336,34,SK Worms,Rheinland-Pfalz
337,6,SK Zweibrücken,Rheinland-Pfalz
338,41,LK Merzig-Wadern,Saarland
339,44,LK Neunkirchen,Saarland
340,51,LK Saarlouis,Saarland
341,22,LK Saarpfalz-Kreis,Saarland
342,18,LK Sankt Wendel,Saarland
343,112,LK Stadtverband Saarbrücken,Saarland
344,193,LK Bautzen,Sachsen
345,314,LK Erzgebirgskreis,Sachsen
346,96,LK Görlitz,Sachsen
347,55,LK Leipzig,Sachsen
348,60,LK Meißen,Sachsen
349,243,LK Mittelsachsen,Sachsen
350,60,LK Nordsachsen,Sachsen
351,98,LK Sächsische Schweiz-Osterzgebirge,Sachsen
352,87,LK Vogtlandkreis,Sachsen
353,145,LK Zwickau,Sachsen
354,264,SK Chemnitz,Sachsen
355,157,SK Dresden,Sachsen
356,130,SK Leipzig,Sachsen
357,20,LK Altmarkkreis Salzwedel,Sachsen-Anhalt
358,52,LK Anhalt-Bitterfeld,Sachsen-Anhalt
359,35,LK Börde,Sachsen-Anhalt
360,180,LK Burgenlandkreis,Sachsen-Anhalt
361,57,LK Harz,Sachsen-Anhalt
362,16,LK Jerichower Land,Sachsen-Anhalt
363,72,LK Mansfeld-Südharz,Sachsen-Anhalt
364,88,LK Saalekreis,Sachsen-Anhalt
365,80,LK Salzlandkreis,Sachsen-Anhalt
366,61,LK Stendal,Sachsen-Anhalt
367,56,LK Wittenberg,Sachsen-Anhalt
368,14,SK Dessau-Roßlau,Sachsen-Anhalt
369,99,SK Halle,Sachsen-Anhalt
370,53,SK Magdeburg,Sachsen-Anhalt
371,13,LK Dithmarschen,Schleswig-Holstein
372,30,LK Herzogtum Lauenburg,Schleswig-Holstein
373,4,LK Nordfriesland,Schleswig-Holstein
374,49,LK Ostholstein,Schleswig-Holstein
375,54,LK Pinneberg,Schleswig-Holstein
376,10,LK Plön,Schleswig-Holstein
377,21,LK Rendsburg-Eckernförde,Schleswig-Holstein
378,24,LK Schleswig-Flensburg,Schleswig-Holstein
379,32,LK Segeberg,Schleswig-Holstein
380,27,LK Steinburg,Schleswig-Holstein
381,89,LK Stormarn,Schleswig-Holstein
382,2,SK Flensburg,Schleswig-Holstein
383,41,SK Kiel,Schleswig-Holstein
384,13,SK Lübeck,Schleswig-Holstein
385,11,SK Neumünster,Schleswig-Holstein
386,68,LK Altenburger Land,Thüringen
387,23,LK Eichsfeld,Thüringen
388,67,LK Gotha,Thüringen
389,21,LK Hildburghausen,Thüringen
390,53,LK Ilm-Kreis,Thüringen
391,19,LK Kyffhäuserkreis,Thüringen
392,27,LK Nordhausen,Thüringen
393,50,LK Saale-Holzland-Kreis,Thüringen
394,39,LK Saale-Orla-Kreis,Thüringen
395,53,LK Saalfeld-Rudolstadt,Thüringen
396,45,LK Schmalkalden-Meiningen,Thüringen
397,51,LK Sömmerda,Thüringen
398,16,LK Sonneberg,Thüringen
399,25,LK Unstrut-Hainich-Kreis,Thüringen
400,50,LK Wartburgkreis,Thüringen
401,25,LK Weimarer Land,Thüringen
402,14,SK Eisenach,Thüringen
403,80,SK Erfurt,Thüringen
404,36,SK Gera,Thüringen
405,-8,SK Jena,Thüringen
406,18,SK Suhl,Thüringen
407,17,SK Weimar,Thüringen
